,x,500iters3years128units_RS3,500iters3years128units_RS2,500iters3years128units_RS1,500iters3years128units_RS4,500iters3years128units_RS5,500iters3years128units_BO2,500iters3years128units_BO3,500iters3years128units_BO4,500iters3years128units_BO5,500iters3years128units_BO1,500iters3years128units_Island18LS_1,500iters3years128units_Island18LS_3,500iters3years128units_Island18LS_4,500iters3years128units_Island18LS_5,500iters3years128units_Island18LS_6,500iters3years128units_Island5_1,500iters3years128units_Island5_3,500iters3years128units_Island5_5,500iters3years128units_Island5_2,500iters3years128units_Island5_4
208,208,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
209,209,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
210,210,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
211,211,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
212,212,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
213,213,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
214,214,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
215,215,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
216,216,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
217,217,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
218,218,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
219,219,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
220,220,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.93167717139859,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
221,221,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
222,222,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
223,223,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
224,224,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
225,225,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
226,226,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
227,227,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
228,228,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
229,229,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
230,230,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
231,231,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
232,232,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
233,233,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
234,234,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
235,235,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
236,236,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,75.94299429581935,75.97960300398572
237,237,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
238,238,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
239,239,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
240,240,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
241,241,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
242,242,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
243,243,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
244,244,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
245,245,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
246,246,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
247,247,76.15394374824716,76.16782122432049,76.16749538955943,76.07612382214387,75.98219506280738,76.20352209891864,76.05667525743813,76.12458648990207,76.25848867478283,76.30335428077817,75.99400809524495,76.10425247324551,76.11700278786684,76.14849187957496,76.1158721715168,76.15812014157659,76.06274890825054,76.22734045085892,76.27802928502749,75.97960300398572
